Log de Monitoramento de Transporte Small Farmer Tracking
======================================================================================================================================================
id_transporte: 47, temp_minima: 15 C, temp_maxima: 20 C, temp_monitorada: 19.12 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 02:08:22
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.69 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:00:40
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.81 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:00:40
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 14.14 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:00:40
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.35 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:00:43
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.55 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:00:43
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 11.56 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:00:43
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.24 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:00:46
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.40 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:00:46
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 15.02 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:00:46
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.87 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:00:49
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: -0.03 C, dentro_do_intervalo: False, data_hora: 12/10/2024 - 03:00:49
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 9.42 C, dentro_do_intervalo: False, data_hora: 12/10/2024 - 03:00:49
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: -0.11 C, dentro_do_intervalo: False, data_hora: 12/10/2024 - 03:00:52
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.45 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:00:52
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 9.61 C, dentro_do_intervalo: False, data_hora: 12/10/2024 - 03:00:52
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.76 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:00:55
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.56 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:00:55
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 17.26 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:00:55
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.06 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:00:58
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.50 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:00:58
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 18.47 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:00:58
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 2.04 C, dentro_do_intervalo: False, data_hora: 12/10/2024 - 03:01:01
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.20 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:01:01
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 12.95 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:01:01
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.95 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:01:04
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.67 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:01:04
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 14.48 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:01:04
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.19 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:01:07
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.78 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:01:07
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 13.21 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:01:07
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 2.11 C, dentro_do_intervalo: False, data_hora: 12/10/2024 - 03:01:10
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.85 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:01:10
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 11.13 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:01:10
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.76 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:01:13
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.17 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:01:13
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 13.59 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:01:13
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.35 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:01:16
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.66 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:01:16
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 18.80 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:01:16
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.60 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:01:19
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.53 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:01:19
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 14.91 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:01:19
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.29 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:01:22
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.12 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:01:22
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 9.37 C, dentro_do_intervalo: False, data_hora: 12/10/2024 - 03:01:22
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: -0.13 C, dentro_do_intervalo: False, data_hora: 12/10/2024 - 03:01:25
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.75 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:01:25
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 13.34 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:01:25
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.56 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:01:28
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.41 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:01:28
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 11.49 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:01:28
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.60 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:01:31
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.36 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:01:31
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 15.21 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:01:31
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.90 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:01:34
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.66 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:01:34
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 19.81 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:01:34
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.68 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:01:37
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.58 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:01:37
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 11.69 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:01:37
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.88 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:01:40
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.47 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:01:40
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 17.10 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:01:41
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.04 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:01:44
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.63 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:01:44
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 18.95 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:01:44
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.76 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:01:47
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.55 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:01:47
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 16.86 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:01:47
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.68 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:01:50
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.80 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:01:50
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 20.35 C, dentro_do_intervalo: False, data_hora: 12/10/2024 - 03:01:50
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.88 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:01:53
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.43 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:01:53
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 9.42 C, dentro_do_intervalo: False, data_hora: 12/10/2024 - 03:01:53
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.81 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:01:56
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.38 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:01:56
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 10.82 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:01:56
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.74 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:01:59
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.08 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:01:59
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 13.39 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:01:59
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.71 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:02:02
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 2.13 C, dentro_do_intervalo: False, data_hora: 12/10/2024 - 03:02:02
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 17.23 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:02:02
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.97 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:02:05
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.18 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:02:05
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 19.86 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:02:05
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.31 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:02:08
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.81 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:02:08
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 20.17 C, dentro_do_intervalo: False, data_hora: 12/10/2024 - 03:02:08
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.44 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:02:11
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: -0.02 C, dentro_do_intervalo: False, data_hora: 12/10/2024 - 03:02:11
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 16.47 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:02:11
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.67 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:02:14
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.67 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:02:14
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 16.71 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:02:14
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: -0.09 C, dentro_do_intervalo: False, data_hora: 12/10/2024 - 03:02:17
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.66 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:02:17
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 12.69 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:02:17
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.96 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:02:20
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.97 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:02:20
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 20.14 C, dentro_do_intervalo: False, data_hora: 12/10/2024 - 03:02:20
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.81 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:02:25
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.35 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:02:25
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 20.12 C, dentro_do_intervalo: False, data_hora: 12/10/2024 - 03:02:25
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.65 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:02:28
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.86 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:02:28
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 10.98 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:02:28
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.47 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:02:31
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.09 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:02:31
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 11.41 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:02:31
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.66 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:02:35
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.94 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:02:35
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 19.41 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:02:35
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.03 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:02:38
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: -0.00 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:02:38
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 16.05 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:02:38
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.71 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:02:41
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.80 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:02:41
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 16.91 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:02:41
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.05 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:02:44
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.24 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:02:44
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 13.69 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:02:44
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.55 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:02:47
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 2.02 C, dentro_do_intervalo: False, data_hora: 12/10/2024 - 03:02:47
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 16.90 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:02:47
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.17 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:02:50
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.57 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:02:50
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 16.70 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:02:50
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: -0.04 C, dentro_do_intervalo: False, data_hora: 12/10/2024 - 03:02:53
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.98 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:02:53
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 14.11 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:02:53
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.46 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:02:56
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.67 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:02:56
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 13.45 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:02:56
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.25 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:02:59
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.95 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:02:59
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 15.93 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:02:59
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: -0.00 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:03:02
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: -0.07 C, dentro_do_intervalo: False, data_hora: 12/10/2024 - 03:03:02
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 18.20 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:03:02
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.55 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:03:05
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.36 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:03:05
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 9.40 C, dentro_do_intervalo: False, data_hora: 12/10/2024 - 03:03:05
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.22 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:03:08
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 2.15 C, dentro_do_intervalo: False, data_hora: 12/10/2024 - 03:03:08
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 18.92 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:03:08
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.06 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:03:11
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.61 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:03:11
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 17.74 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:03:11
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.59 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:03:14
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: -0.04 C, dentro_do_intervalo: False, data_hora: 12/10/2024 - 03:03:14
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 10.82 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:03:14
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.38 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:03:17
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.78 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:03:17
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 15.89 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:03:17
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.95 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:03:20
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.84 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:03:20
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 9.44 C, dentro_do_intervalo: False, data_hora: 12/10/2024 - 03:03:20
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.70 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:03:23
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.43 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:03:23
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 9.31 C, dentro_do_intervalo: False, data_hora: 12/10/2024 - 03:03:23
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.58 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:03:26
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.69 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:03:26
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 9.62 C, dentro_do_intervalo: False, data_hora: 12/10/2024 - 03:03:26
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.68 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:03:29
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 1.64 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:03:29
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 20.79 C, dentro_do_intervalo: False, data_hora: 12/10/2024 - 03:03:29
id_transporte: 48, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.13 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:03:32
id_transporte: 49, temp_minima: 0 C, temp_maxima: 2 C, temp_monitorada: 0.61 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:03:32
id_transporte: 50, temp_minima: 10 C, temp_maxima: 20 C, temp_monitorada: 11.54 C, dentro_do_intervalo: True, data_hora: 12/10/2024 - 03:03:32
